Step,Context,OpponentMove,MyMove,Reward,WinRate
1215,Paper,Paper,Rock,-0.5,0.501
1216,Rock,Rock,Rock,0.0,0.501
1217,Paper,Paper,Paper,0.0,0.500
1218,Rock,Rock,Rock,0.0,0.500
1219,Paper,Paper,Rock,-0.5,0.500
1220,Paper,Paper,Paper,0.0,0.499
1221,Paper,Paper,Rock,-0.5,0.499
1222,Paper,Paper,Rock,-0.5,0.498
1223,Rock,Rock,Paper,1.0,0.499
1224,Paper,Paper,Rock,-0.5,0.498
1225,Paper,Paper,Rock,-0.5,0.498
1226,Paper,Paper,Paper,0.0,0.498
1227,Scissors,Scissors,Paper,-0.5,0.497
1228,Paper,Paper,Paper,0.0,0.497
1229,Rock,Rock,Paper,1.0,0.497
1230,Paper,Paper,Rock,-0.5,0.497
1231,Paper,Paper,Paper,0.0,0.496
1232,Scissors,Scissors,Paper,-0.5,0.496
1233,Scissors,Scissors,Paper,-0.5,0.496
1234,Rock,Rock,Paper,1.0,0.496
1235,Paper,Paper,Rock,-0.5,0.496
1236,Paper,Paper,Paper,0.0,0.495
1237,Scissors,Scissors,Paper,-0.5,0.495
1238,Paper,Paper,Paper,0.0,0.494
1239,Paper,Paper,Paper,0.0,0.494
1240,Paper,Paper,Paper,0.0,0.494
1241,Paper,Paper,Paper,0.0,0.493
1242,Paper,Paper,Paper,0.0,0.493
1243,Scissors,Scissors,Paper,-0.5,0.492
1244,Paper,Paper,Rock,-0.5,0.492
1245,Paper,Paper,Paper,0.0,0.492
1246,Paper,Paper,Paper,0.0,0.491
1247,Paper,Paper,Paper,0.0,0.491
1248,Paper,Paper,Paper,0.0,0.490
1249,Paper,Paper,Paper,0.0,0.490
1250,Paper,Paper,Rock,-0.5,0.490
1251,Paper,Paper,Paper,0.0,0.489
1252,Rock,Rock,Rock,0.0,0.489
1253,Paper,Paper,Rock,-0.5,0.488
1254,Paper,Paper,Rock,-0.5,0.488
1255,Scissors,Scissors,Rock,1.0,0.488
1256,Scissors,Scissors,Paper,-0.5,0.488
1257,Paper,Paper,Paper,0.0,0.488
1258,Rock,Rock,Rock,0.0,0.487
1259,Scissors,Scissors,Rock,1.0,0.488
1260,Rock,Rock,Paper,1.0,0.488
1261,Paper,Paper,Rock,-0.5,0.488
1262,Scissors,Scissors,Rock,1.0,0.488
1263,Paper,Paper,Paper,0.0,0.488
1264,Paper,Paper,Rock,-0.5,0.487
1265,Scissors,Scissors,Rock,1.0,0.488
1266,Scissors,Scissors,Paper,-0.5,0.487
1267,Paper,Paper,Paper,0.0,0.487
1268,Scissors,Scissors,Rock,1.0,0.487
1269,Paper,Paper,Paper,0.0,0.487
1270,Scissors,Scissors,Rock,1.0,0.487
1271,Paper,Paper,Paper,0.0,0.487
1272,Rock,Rock,Rock,0.0,0.487
1273,Paper,Paper,Rock,-0.5,0.486
1274,Paper,Paper,Rock,-0.5,0.486
1275,Rock,Rock,Rock,0.0,0.485
1276,Rock,Rock,Rock,0.0,0.485
1277,Paper,Paper,Rock,-0.5,0.485
1278,Paper,Paper,Rock,-0.5,0.484
1279,Paper,Paper,Rock,-0.5,0.484
1280,Scissors,Scissors,Rock,1.0,0.484
1281,Scissors,Scissors,Paper,-0.5,0.484
1282,Scissors,Scissors,Rock,1.0,0.484
1283,Paper,Paper,Paper,0.0,0.484
1284,Paper,Paper,Rock,-0.5,0.484
1285,Paper,Paper,Rock,-0.5,0.483
1286,Paper,Paper,Rock,-0.5,0.483
1287,Paper,Paper,Rock,-0.5,0.483
1288,Paper,Paper,Rock,-0.5,0.482
1289,Paper,Paper,Rock,-0.5,0.482
1290,Rock,Rock,Rock,0.0,0.481
1291,Paper,Paper,Rock,-0.5,0.481
1292,Paper,Paper,Paper,0.0,0.481
1293,Paper,Paper,Paper,0.0,0.480
1294,Paper,Paper,Paper,0.0,0.480
1295,Paper,Paper,Paper,0.0,0.480
1296,Paper,Paper,Paper,0.0,0.479
1297,Paper,Paper,Paper,0.0,0.479
1298,Paper,Paper,Paper,0.0,0.478
1299,Scissors,Scissors,Paper,-0.5,0.478
1300,Paper,Paper,Rock,-0.5,0.478
1301,Scissors,Scissors,Paper,-0.5,0.477
1302,Rock,Rock,Rock,0.0,0.477
1303,Paper,Paper,Rock,-0.5,0.477
1304,Paper,Paper,Paper,0.0,0.476
1305,Paper,Paper,Paper,0.0,0.476
1306,Paper,Paper,Paper,0.0,0.475
1307,Paper,Paper,Paper,0.0,0.475
1308,Paper,Paper,Paper,0.0,0.475
1309,Paper,Paper,Paper,0.0,0.474
1310,Paper,Paper,Paper,0.0,0.474
1311,Paper,Paper,Paper,0.0,0.474
1312,Paper,Paper,Paper,0.0,0.473
1313,Paper,Paper,Paper,0.0,0.473
1314,Paper,Paper,Paper,0.0,0.473
1315,Paper,Paper,Paper,0.0,0.472
1316,Paper,Paper,Paper,0.0,0.472
1317,Scissors,Scissors,Paper,-0.5,0.472
1318,Paper,Paper,Rock,-0.5,0.471
1319,Paper,Paper,Paper,0.0,0.471
1320,Paper,Paper,Paper,0.0,0.470
1321,Paper,Paper,Paper,0.0,0.470
1322,Paper,Paper,Paper,0.0,0.470
1323,Rock,Rock,Paper,1.0,0.470
1324,Paper,Paper,Rock,-0.5,0.470
1325,Scissors,Scissors,Paper,-0.5,0.469
1326,Paper,Paper,Rock,-0.5,0.469
1327,Paper,Paper,Paper,0.0,0.469
1328,Paper,Paper,Paper,0.0,0.468
1329,Paper,Paper,Paper,0.0,0.468
1330,Scissors,Scissors,Paper,-0.5,0.468
1331,Paper,Paper,Rock,-0.5,0.467
1332,Paper,Paper,Paper,0.0,0.467
1333,Paper,Paper,Paper,0.0,0.467
1334,Paper,Paper,Paper,0.0,0.466
1335,Paper,Paper,Paper,0.0,0.466
1336,Paper,Paper,Paper,0.0,0.466
1337,Paper,Paper,Paper,0.0,0.465
1338,Paper,Paper,Paper,0.0,0.465
1339,Paper,Paper,Paper,0.0,0.465
1340,Paper,Paper,Paper,0.0,0.464
1341,Rock,Rock,Paper,1.0,0.465
1342,Paper,Paper,Rock,-0.5,0.464
1343,Paper,Paper,Paper,0.0,0.464
1344,Scissors,Scissors,Rock,1.0,0.464
1345,Scissors,Scissors,Rock,1.0,0.465
1346,Paper,Paper,Rock,-0.5,0.464
1347,Paper,Paper,Paper,0.0,0.464
1348,Paper,Paper,Rock,-0.5,0.464
1349,Paper,Paper,Paper,0.0,0.463
1350,Rock,Rock,Rock,0.0,0.463
1351,Scissors,Scissors,Rock,1.0,0.463
1352,Scissors,Scissors,Rock,1.0,0.464
1353,Paper,Paper,Rock,-0.5,0.463
1354,Rock,Rock,Paper,1.0,0.464
1355,Paper,Paper,Rock,-0.5,0.463
1356,Scissors,Scissors,Paper,-0.5,0.463
1357,Paper,Paper,Rock,-0.5,0.463
1358,Scissors,Scissors,Paper,-0.5,0.462
1359,Paper,Paper,Rock,-0.5,0.462
1360,Paper,Paper,Paper,0.0,0.462
1361,Scissors,Scissors,Rock,1.0,0.462
1362,Paper,Paper,Rock,-0.5,0.462
1363,Paper,Paper,Paper,0.0,0.461
1364,Scissors,Scissors,Rock,1.0,0.462
1365,Paper,Paper,Rock,-0.5,0.462
1366,Rock,Rock,Rock,0.0,0.461
1367,Paper,Paper,Rock,-0.5,0.461
1368,Rock,Rock,Rock,0.0,0.461
1369,Paper,Paper,Rock,-0.5,0.460
1370,Scissors,Scissors,Rock,1.0,0.461
1371,Scissors,Scissors,Paper,-0.5,0.460
1372,Paper,Paper,Rock,-0.5,0.460
1373,Paper,Paper,Rock,-0.5,0.460
1374,Paper,Paper,Rock,-0.5,0.459
1375,Scissors,Scissors,Rock,1.0,0.460
1376,Paper,Paper,Paper,0.0,0.459
1377,Rock,Rock,Rock,0.0,0.459
1378,Paper,Paper,Rock,-0.5,0.459
1379,Rock,Rock,Rock,0.0,0.458
1380,Paper,Paper,Rock,-0.5,0.458
1381,Rock,Rock,Rock,0.0,0.458
1382,Scissors,Scissors,Rock,1.0,0.458
1383,Rock,Rock,Paper,1.0,0.458
1384,Scissors,Scissors,Rock,1.0,0.459
1385,Paper,Paper,Rock,-0.5,0.458
1386,Paper,Paper,Rock,-0.5,0.458
1387,Paper,Paper,Rock,-0.5,0.458
1388,Paper,Paper,Rock,-0.5,0.457
1389,Paper,Paper,Rock,-0.5,0.457
1390,Rock,Rock,Paper,1.0,0.458
1391,Rock,Rock,Rock,0.0,0.457
1392,Paper,Paper,Rock,-0.5,0.457
1393,Rock,Rock,Paper,1.0,0.457
1394,Paper,Paper,Rock,-0.5,0.457
1395,Paper,Paper,Paper,0.0,0.457
1396,Scissors,Scissors,Paper,-0.5,0.456
1397,Paper,Paper,Paper,0.0,0.456
1398,Paper,Paper,Paper,0.0,0.456
1399,Paper,Paper,Paper,0.0,0.455
1400,Rock,Rock,Paper,1.0,0.456
1401,Paper,Paper,Rock,-0.5,0.455
1402,Paper,Paper,Paper,0.0,0.455
1403,Paper,Paper,Paper,0.0,0.455
1404,Paper,Paper,Paper,0.0,0.454
1405,Paper,Paper,Paper,0.0,0.454
1406,Scissors,Scissors,Paper,-0.5,0.454
1407,Paper,Paper,Paper,0.0,0.453
1408,Paper,Paper,Rock,-0.5,0.453
1409,Paper,Paper,Rock,-0.5,0.453
1410,Paper,Paper,Rock,-0.5,0.452
1411,Paper,Paper,Paper,0.0,0.452
1412,Paper,Paper,Rock,-0.5,0.452
1413,Scissors,Scissors,Rock,1.0,0.452
1414,Paper,Paper,Paper,0.0,0.452
1415,Paper,Paper,Rock,-0.5,0.452
1416,Rock,Rock,Rock,0.0,0.451
1417,Paper,Paper,Rock,-0.5,0.451
1418,Paper,Paper,Paper,0.0,0.451
1419,Scissors,Scissors,Rock,1.0,0.451
1420,Rock,Rock,Paper,1.0,0.451
1421,Rock,Rock,Rock,0.0,0.451
1422,Paper,Paper,Rock,-0.5,0.451
1423,Paper,Paper,Rock,-0.5,0.450
1424,Paper,Paper,Paper,0.0,0.450
1425,Paper,Paper,Rock,-0.5,0.450
1426,Paper,Paper,Rock,-0.5,0.450
1427,Paper,Paper,Rock,-0.5,0.449
1428,Rock,Rock,Rock,0.0,0.449
1429,Rock,Rock,Rock,0.0,0.449
1430,Scissors,Scissors,Rock,1.0,0.449
1431,Paper,Paper,Paper,0.0,0.449
1432,Paper,Paper,Rock,-0.5,0.448
1433,Paper,Paper,Paper,0.0,0.448
1434,Paper,Paper,Paper,0.0,0.448
1435,Paper,Paper,Paper,0.0,0.447
1436,Paper,Paper,Rock,-0.5,0.447
1437,Paper,Paper,Rock,-0.5,0.447
1438,Paper,Paper,Rock,-0.5,0.446
1439,Rock,Rock,Rock,0.0,0.446
1440,Scissors,Scissors,Rock,1.0,0.447
1441,Paper,Paper,Paper,0.0,0.446
1442,Paper,Paper,Paper,0.0,0.446
1443,Scissors,Scissors,Rock,1.0,0.446
1444,Paper,Paper,Paper,0.0,0.446
1445,Scissors,Scissors,Rock,1.0,0.446
1446,Paper,Paper,Paper,0.0,0.446
1447,Paper,Paper,Rock,-0.5,0.446
1448,Paper,Paper,Rock,-0.5,0.445
1449,Rock,Rock,Rock,0.0,0.445
1450,Paper,Paper,Rock,-0.5,0.445
1451,Rock,Rock,Rock,0.0,0.445
1452,Paper,Paper,Rock,-0.5,0.444
1453,Scissors,Scissors,Rock,1.0,0.445
1454,Paper,Paper,Paper,0.0,0.444
1455,Paper,Paper,Rock,-0.5,0.444
1456,Rock,Rock,Rock,0.0,0.444
1457,Paper,Paper,Rock,-0.5,0.443
1458,Paper,Paper,Rock,-0.5,0.443
1459,Paper,Paper,Rock,-0.5,0.443
1460,Paper,Paper,Rock,-0.5,0.442
1461,Rock,Rock,Rock,0.0,0.442
1462,Paper,Paper,Rock,-0.5,0.442
1463,Scissors,Scissors,Rock,1.0,0.442
1464,Paper,Paper,Paper,0.0,0.442
1465,Paper,Paper,Rock,-0.5,0.442
1466,Paper,Paper,Rock,-0.5,0.441
1467,Scissors,Scissors,Rock,1.0,0.442
1468,Paper,Paper,Paper,0.0,0.441
1469,Scissors,Scissors,Rock,1.0,0.442
1470,Paper,Paper,Rock,-0.5,0.441
1471,Paper,Paper,Rock,-0.5,0.441
1472,Paper,Paper,Rock,-0.5,0.441
1473,Paper,Paper,Rock,-0.5,0.441
1474,Paper,Paper,Rock,-0.5,0.440
1475,Scissors,Scissors,Rock,1.0,0.441
1476,Scissors,Scissors,Paper,-0.5,0.440
1477,Paper,Paper,Rock,-0.5,0.440
1478,Rock,Rock,Rock,0.0,0.440
1479,Scissors,Scissors,Rock,1.0,0.440
1480,Paper,Paper,Rock,-0.5,0.440
1481,Scissors,Scissors,Rock,1.0,0.440
1482,Paper,Paper,Rock,-0.5,0.440
1483,Paper,Paper,Rock,-0.5,0.440
1484,Paper,Paper,Paper,0.0,0.439
1485,Paper,Paper,Rock,-0.5,0.439
1486,Paper,Paper,Rock,-0.5,0.439
1487,Paper,Paper,Rock,-0.5,0.438
1488,Paper,Paper,Rock,-0.5,0.438
1489,Rock,Rock,Rock,0.0,0.438
1490,Scissors,Scissors,Rock,1.0,0.438
1491,Paper,Paper,Rock,-0.5,0.438
1492,Paper,Paper,Rock,-0.5,0.438
1493,Paper,Paper,Rock,-0.5,0.437
1494,Scissors,Scissors,Rock,1.0,0.438
1495,Paper,Paper,Rock,-0.5,0.437
1496,Paper,Paper,Rock,-0.5,0.437
1497,Paper,Paper,Rock,-0.5,0.437
1498,Paper,Paper,Rock,-0.5,0.437
1499,Scissors,Scissors,Rock,1.0,0.437
1500,Paper,Paper,Rock,-0.5,0.437
1501,Rock,Rock,Rock,0.0,0.436
1502,Paper,Paper,Rock,-0.5,0.436
1503,Rock,Rock,Rock,0.0,0.436
1504,Rock,Rock,Rock,0.0,0.436
1505,Rock,Rock,Rock,0.0,0.435
1506,Scissors,Scissors,Rock,1.0,0.436
1507,Scissors,Scissors,Rock,1.0,0.436
1508,Scissors,Scissors,Rock,1.0,0.436
1509,Scissors,Scissors,Rock,1.0,0.437
1510,Paper,Paper,Rock,-0.5,0.436
1511,Scissors,Scissors,Rock,1.0,0.437
1512,Paper,Paper,Rock,-0.5,0.437
1513,Scissors,Scissors,Rock,1.0,0.437
1514,Scissors,Scissors,Rock,1.0,0.437
1515,Scissors,Scissors,Paper,-0.5,0.437
1516,Scissors,Scissors,Rock,1.0,0.437
1517,Scissors,Scissors,Rock,1.0,0.438
1518,Scissors,Scissors,Rock,1.0,0.438
1519,Paper,Paper,Rock,-0.5,0.438
1520,Scissors,Scissors,Rock,1.0,0.438
1521,Scissors,Scissors,Rock,1.0,0.439
1522,Scissors,Scissors,Rock,1.0,0.439
1523,Paper,Paper,Rock,-0.5,0.439
1524,Scissors,Scissors,Rock,1.0,0.439
1525,Scissors,Scissors,Rock,1.0,0.439
1526,Paper,Paper,Rock,-0.5,0.439
1527,Scissors,Scissors,Rock,1.0,0.439
1528,Scissors,Scissors,Rock,1.0,0.440
1529,Scissors,Scissors,Rock,1.0,0.440
1530,Scissors,Scissors,Rock,1.0,0.441
1531,Scissors,Scissors,Rock,1.0,0.441
1532,Rock,Rock,Rock,0.0,0.441
1533,Scissors,Scissors,Rock,1.0,0.441
1534,Paper,Paper,Rock,-0.5,0.441
1535,Scissors,Scissors,Rock,1.0,0.441
1536,Scissors,Scissors,Rock,1.0,0.441
1537,Scissors,Scissors,Rock,1.0,0.442
1538,Scissors,Scissors,Rock,1.0,0.442
1539,Scissors,Scissors,Rock,1.0,0.442
1540,Scissors,Scissors,Rock,1.0,0.443
1541,Scissors,Scissors,Rock,1.0,0.443
1542,Rock,Rock,Paper,1.0,0.444
1543,Scissors,Scissors,Rock,1.0,0.444
1544,Scissors,Scissors,Rock,1.0,0.444
1545,Scissors,Scissors,Rock,1.0,0.445
1546,Scissors,Scissors,Rock,1.0,0.445
1547,Scissors,Scissors,Rock,1.0,0.445
1548,Scissors,Scissors,Rock,1.0,0.446
1549,Scissors,Scissors,Rock,1.0,0.446
1550,Scissors,Scissors,Rock,1.0,0.446
1551,Scissors,Scissors,Rock,1.0,0.447
1552,Scissors,Scissors,Rock,1.0,0.447
1553,Scissors,Scissors,Rock,1.0,0.448
1554,Scissors,Scissors,Rock,1.0,0.448
1555,Scissors,Scissors,Rock,1.0,0.448
1556,Paper,Paper,Rock,-0.5,0.448
1557,Scissors,Scissors,Rock,1.0,0.448
1558,Scissors,Scissors,Rock,1.0,0.449
1559,Paper,Paper,Rock,-0.5,0.448
1560,Scissors,Scissors,Rock,1.0,0.449
1561,Scissors,Scissors,Rock,1.0,0.449
1562,Scissors,Scissors,Rock,1.0,0.449
1563,Scissors,Scissors,Rock,1.0,0.450
1564,Scissors,Scissors,Rock,1.0,0.450
1565,Scissors,Scissors,Rock,1.0,0.450
1566,Rock,Rock,Rock,0.0,0.450
1567,Scissors,Scissors,Rock,1.0,0.451
1568,Scissors,Scissors,Rock,1.0,0.451
1569,Scissors,Scissors,Rock,1.0,0.451
1570,Scissors,Scissors,Rock,1.0,0.452
1571,Scissors,Scissors,Rock,1.0,0.452
1572,Rock,Rock,Rock,0.0,0.452
1573,Scissors,Scissors,Rock,1.0,0.452
1574,Scissors,Scissors,Rock,1.0,0.452
1575,Rock,Rock,Rock,0.0,0.452
1576,Scissors,Scissors,Rock,1.0,0.452
1577,Scissors,Scissors,Rock,1.0,0.453
1578,Rock,Rock,Rock,0.0,0.452
1579,Scissors,Scissors,Rock,1.0,0.453
1580,Scissors,Scissors,Rock,1.0,0.453
1581,Rock,Rock,Rock,0.0,0.453
1582,Scissors,Scissors,Rock,1.0,0.453
1583,Scissors,Scissors,Rock,1.0,0.454
1584,Scissors,Scissors,Rock,1.0,0.454
1585,Paper,Paper,Rock,-0.5,0.454
1586,Paper,Paper,Rock,-0.5,0.453
1587,Scissors,Scissors,Rock,1.0,0.454
1588,Scissors,Scissors,Rock,1.0,0.454
1589,Scissors,Scissors,Rock,1.0,0.454
1590,Scissors,Scissors,Rock,1.0,0.455
1591,Scissors,Scissors,Rock,1.0,0.455
1592,Scissors,Scissors,Rock,1.0,0.455
1593,Scissors,Scissors,Rock,1.0,0.456
1594,Scissors,Scissors,Paper,-0.5,0.455
1595,Scissors,Scissors,Rock,1.0,0.456
1596,Scissors,Scissors,Rock,1.0,0.456
1597,Scissors,Scissors,Rock,1.0,0.456
1598,Rock,Rock,Rock,0.0,0.456
1599,Scissors,Scissors,Rock,1.0,0.457
1600,Scissors,Scissors,Rock,1.0,0.457
1601,Rock,Rock,Rock,0.0,0.457
1602,Scissors,Scissors,Rock,1.0,0.457
1603,Scissors,Scissors,Rock,1.0,0.457
1604,Scissors,Scissors,Rock,1.0,0.458
1605,Paper,Paper,Rock,-0.5,0.457
1606,Scissors,Scissors,Rock,1.0,0.458
1607,Scissors,Scissors,Rock,1.0,0.458
1608,Scissors,Scissors,Rock,1.0,0.458
1609,Scissors,Scissors,Rock,1.0,0.459
1610,Scissors,Scissors,Rock,1.0,0.459
1611,Rock,Rock,Paper,1.0,0.459
1612,Paper,Paper,Rock,-0.5,0.459
1613,Rock,Rock,Rock,0.0,0.459
1614,Scissors,Scissors,Rock,1.0,0.459
1615,Scissors,Scissors,Paper,-0.5,0.459
1616,Scissors,Scissors,Rock,1.0,0.459
1617,Scissors,Scissors,Paper,-0.5,0.459
1618,Scissors,Scissors,Paper,-0.5,0.459
1619,Scissors,Scissors,Rock,1.0,0.459
1620,Scissors,Scissors,Rock,1.0,0.459
1621,Paper,Paper,Paper,0.0,0.459
1622,Rock,Rock,Rock,0.0,0.459
1623,Scissors,Scissors,Rock,1.0,0.459
1624,Scissors,Scissors,Rock,1.0,0.459
1625,Paper,Paper,Rock,-0.5,0.459
1626,Paper,Paper,Rock,-0.5,0.459
1627,Rock,Rock,Rock,0.0,0.459
1628,Scissors,Scissors,Rock,1.0,0.459
1629,Scissors,Scissors,Rock,1.0,0.459
1630,Scissors,Scissors,Rock,1.0,0.460
1631,Rock,Rock,Rock,0.0,0.459
1632,Scissors,Scissors,Rock,1.0,0.460
1633,Scissors,Scissors,Rock,1.0,0.460
1634,Rock,Rock,Rock,0.0,0.460
1635,Scissors,Scissors,Rock,1.0,0.460
1636,Scissors,Scissors,Rock,1.0,0.460
1637,Scissors,Scissors,Rock,1.0,0.461
1638,Scissors,Scissors,Rock,1.0,0.461
1639,Scissors,Scissors,Rock,1.0,0.461
1640,Scissors,Scissors,Rock,1.0,0.462
1641,Rock,Rock,Rock,0.0,0.461
1642,Paper,Paper,Rock,-0.5,0.461
1643,Scissors,Scissors,Rock,1.0,0.461
1644,Paper,Paper,Rock,-0.5,0.461
1645,Scissors,Scissors,Rock,1.0,0.461
1646,Paper,Paper,Rock,-0.5,0.461
1647,Scissors,Scissors,Rock,1.0,0.461
1648,Scissors,Scissors,Rock,1.0,0.462
1649,Scissors,Scissors,Rock,1.0,0.462
1650,Paper,Paper,Rock,-0.5,0.462
1651,Scissors,Scissors,Rock,1.0,0.462
1652,Paper,Paper,Rock,-0.5,0.462
1653,Scissors,Scissors,Rock,1.0,0.462
1654,Scissors,Scissors,Rock,1.0,0.463
1655,Paper,Paper,Rock,-0.5,0.462
1656,Paper,Paper,Rock,-0.5,0.462
1657,Scissors,Scissors,Rock,1.0,0.462
1658,Rock,Rock,Rock,0.0,0.462
1659,Rock,Rock,Rock,0.0,0.462
1660,Scissors,Scissors,Rock,1.0,0.462
1661,Scissors,Scissors,Paper,-0.5,0.462
1662,Paper,Paper,Rock,-0.5,0.461
1663,Scissors,Scissors,Rock,1.0,0.462
1664,Paper,Paper,Rock,-0.5,0.462
1665,Scissors,Scissors,Rock,1.0,0.462
1666,Scissors,Scissors,Rock,1.0,0.462
1667,Scissors,Scissors,Paper,-0.5,0.462
1668,Scissors,Scissors,Rock,1.0,0.462
1669,Paper,Paper,Rock,-0.5,0.462
1670,Scissors,Scissors,Rock,1.0,0.462
1671,Scissors,Scissors,Paper,-0.5,0.462
1672,Paper,Paper,Rock,-0.5,0.462
1673,Paper,Paper,Rock,-0.5,0.461
1674,Scissors,Scissors,Rock,1.0,0.462
1675,Paper,Paper,Rock,-0.5,0.461
1676,Rock,Rock,Paper,1.0,0.462
1677,Scissors,Scissors,Rock,1.0,0.462
1678,Scissors,Scissors,Rock,1.0,0.462
1679,Scissors,Scissors,Rock,1.0,0.463
1680,Scissors,Scissors,Rock,1.0,0.463
1681,Scissors,Scissors,Rock,1.0,0.463
1682,Scissors,Scissors,Rock,1.0,0.464
1683,Scissors,Scissors,Rock,1.0,0.464
1684,Rock,Rock,Rock,0.0,0.464
1685,Scissors,Scissors,Rock,1.0,0.464
1686,Scissors,Scissors,Rock,1.0,0.464
1687,Scissors,Scissors,Rock,1.0,0.465
1688,Scissors,Scissors,Rock,1.0,0.465
1689,Scissors,Scissors,Rock,1.0,0.465
1690,Scissors,Scissors,Rock,1.0,0.466
1691,Rock,Rock,Rock,0.0,0.465
1692,Paper,Paper,Rock,-0.5,0.465
1693,Scissors,Scissors,Rock,1.0,0.465
1694,Rock,Rock,Rock,0.0,0.465
1695,Scissors,Scissors,Rock,1.0,0.465
1696,Rock,Rock,Rock,0.0,0.465
1697,Rock,Rock,Rock,0.0,0.465
1698,Scissors,Scissors,Rock,1.0,0.465
1699,Scissors,Scissors,Rock,1.0,0.466
1700,Scissors,Scissors,Rock,1.0,0.466
1701,Rock,Rock,Rock,0.0,0.466
1702,Scissors,Scissors,Rock,1.0,0.466
1703,Scissors,Scissors,Rock,1.0,0.466
1704,Scissors,Scissors,Rock,1.0,0.467
1705,Scissors,Scissors,Rock,1.0,0.467
1706,Paper,Paper,Rock,-0.5,0.467
1707,Scissors,Scissors,Rock,1.0,0.467
1708,Scissors,Scissors,Rock,1.0,0.467
1709,Scissors,Scissors,Rock,1.0,0.468
1710,Scissors,Scissors,Rock,1.0,0.468
1711,Scissors,Scissors,Rock,1.0,0.468
1712,Scissors,Scissors,Rock,1.0,0.468
1713,Rock,Rock,Rock,0.0,0.468
1714,Scissors,Scissors,Rock,1.0,0.468
1715,Scissors,Scissors,Rock,1.0,0.469
1716,Rock,Rock,Rock,0.0,0.469
1717,Scissors,Scissors,Rock,1.0,0.469
1718,Scissors,Scissors,Rock,1.0,0.469
1719,Scissors,Scissors,Rock,1.0,0.469
1720,Rock,Rock,Rock,0.0,0.469
1721,Scissors,Scissors,Rock,1.0,0.469
1722,Scissors,Scissors,Rock,1.0,0.470
1723,Scissors,Scissors,Rock,1.0,0.470
1724,Scissors,Scissors,Rock,1.0,0.470
1725,Rock,Rock,Rock,0.0,0.470
1726,Scissors,Scissors,Rock,1.0,0.470
1727,Scissors,Scissors,Rock,1.0,0.471
1728,Rock,Rock,Rock,0.0,0.470
1729,Paper,Paper,Rock,-0.5,0.470
1730,Scissors,Scissors,Rock,1.0,0.471
1731,Scissors,Scissors,Rock,1.0,0.471
1732,Scissors,Scissors,Rock,1.0,0.471
1733,Scissors,Scissors,Rock,1.0,0.471
1734,Scissors,Scissors,Rock,1.0,0.472
1735,Rock,Rock,Rock,0.0,0.471
1736,Scissors,Scissors,Rock,1.0,0.472
1737,Scissors,Scissors,Rock,1.0,0.472
1738,Scissors,Scissors,Rock,1.0,0.472
1739,Rock,Rock,Rock,0.0,0.472
1740,Paper,Paper,Rock,-0.5,0.472
1741,Scissors,Scissors,Rock,1.0,0.472
1742,Scissors,Scissors,Rock,1.0,0.472
1743,Paper,Paper,Rock,-0.5,0.472
1744,Scissors,Scissors,Rock,1.0,0.472
1745,Rock,Rock,Rock,0.0,0.472
1746,Scissors,Scissors,Rock,1.0,0.473
1747,Scissors,Scissors,Rock,1.0,0.473
1748,Scissors,Scissors,Rock,1.0,0.473
1749,Scissors,Scissors,Rock,1.0,0.473
1750,Scissors,Scissors,Rock,1.0,0.474
1751,Scissors,Scissors,Rock,1.0,0.474
1752,Scissors,Scissors,Rock,1.0,0.474
1753,Scissors,Scissors,Rock,1.0,0.475
1754,Rock,Rock,Rock,0.0,0.474
1755,Rock,Rock,Rock,0.0,0.474
1756,Scissors,Scissors,Rock,1.0,0.474
1757,Rock,Rock,Rock,0.0,0.474
1758,Scissors,Scissors,Rock,1.0,0.474
1759,Paper,Paper,Rock,-0.5,0.474
1760,Scissors,Scissors,Rock,1.0,0.474
1761,Paper,Paper,Rock,-0.5,0.474
1762,Scissors,Scissors,Rock,1.0,0.474
1763,Scissors,Scissors,Paper,-0.5,0.474
1764,Paper,Paper,Rock,-0.5,0.474
1765,Paper,Paper,Rock,-0.5,0.474
1766,Paper,Paper,Rock,-0.5,0.473
1767,Scissors,Scissors,Rock,1.0,0.474
1768,Scissors,Scissors,Rock,1.0,0.474
1769,Scissors,Scissors,Rock,1.0,0.474
1770,Scissors,Scissors,Rock,1.0,0.475
1771,Scissors,Scissors,Rock,1.0,0.475
1772,Paper,Paper,Rock,-0.5,0.475
1773,Paper,Paper,Rock,-0.5,0.474
1774,Scissors,Scissors,Rock,1.0,0.475
1775,Scissors,Scissors,Rock,1.0,0.475
1776,Scissors,Scissors,Rock,1.0,0.475
1777,Scissors,Scissors,Rock,1.0,0.476
1778,Scissors,Scissors,Rock,1.0,0.476
1779,Rock,Rock,Rock,0.0,0.476
1780,Scissors,Scissors,Rock,1.0,0.476
1781,Rock,Rock,Rock,0.0,0.476
1782,Scissors,Scissors,Rock,1.0,0.476
1783,Paper,Paper,Rock,-0.5,0.476
1784,Scissors,Scissors,Rock,1.0,0.476
1785,Scissors,Scissors,Rock,1.0,0.476
1786,Scissors,Scissors,Rock,1.0,0.476
1787,Scissors,Scissors,Rock,1.0,0.477
1788,Paper,Paper,Rock,-0.5,0.477
1789,Rock,Rock,Rock,0.0,0.476
1790,Scissors,Scissors,Paper,-0.5,0.476
1791,Scissors,Scissors,Rock,1.0,0.476
